"workerid","condition","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","happy","sad","anger","surprise","disgust","fear","content","disapp","prospective","retrospective","firstPerson","thirdPerson"
242,4,26,15,50,75,0.24,0.4,0.36,50,0.4,0.06,8,2,1,3,2,1,8,2,1,0,0,1
328,4,23,20,60,90,0.34,0.22,0.44,60,0.22,0.403,5,4,2,4,1,1,5,3,1,0,0,1
266,2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.675,9,1,1,7,1,1,9,1,1,0,1,0
269,2,38,20,50,90,0.3,0.18,0.52,50,0.18,0.756,5,3,3,7,1,1,3,7,1,0,1,0
319,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.068,6,2,2,4,1,1,7,2,1,0,1,0
206,4,13,30,50,95,0.31,0.25,0.44,30,0.31,0.268,6,2,1,8,2,1,6,4,1,0,0,1
337,2,32,45,60,90,0.52,0.29,0.19,60,0.29,0.333,8,1,1,7,1,1,1,1,1,0,1,0
128,4,5,10,35,75,0.515,0.3,0.185,35,0.3,0.327,6,2,1,5,1,1,5,4,1,0,0,1
359,4,17,25,60,100,0.42,0.38,0.2,60,0.38,0.082,6,3,1,4,2,1,5,4,1,0,0,1
329,2,39,20,50,90,0.32,0.18,0.5,90,0.5,0.89,9,1,1,3,1,1,9,1,1,0,1,0
352,2,7,15,70,80,0.47,0.28,0.25,15,0.47,0.685,6,6,1,1,1,1,4,7,1,0,1,0
238,2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.997,5,6,5,4,7,3,4,4,1,0,1,0
263,2,40,0,40,95,0.27,0.38,0.35,0,0.27,0.259,1,9,9,9,9,1,9,9,1,0,1,0
294,4,43,10,50,75,0.55,0.28,0.17,10,0.55,0.446,4,5,3,3,2,1,3,6,1,0,0,1
348,4,33,45,60,90,0.5,0.3,0.2,90,0.2,0.891,9,1,1,8,1,1,9,1,1,0,0,1
331,2,16,25,60,100,0.45,0.37,0.18,25,0.45,0.85,4,9,4,1,3,1,2,9,1,0,1,0
289,2,24,20,60,90,0.33,0.2,0.47,90,0.47,0.218,7,1,1,6,1,1,9,1,1,0,1,0
332,4,33,45,60,90,0.5,0.3,0.2,90,0.2,0.306,9,1,1,8,1,6,7,1,1,0,0,1
311,4,5,10,35,75,0.515,0.3,0.185,35,0.3,0.592,7,5,3,2,1,1,1,1,1,0,0,1
261,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.063,6,2,3,4,3,1,3,6,1,0,1,0
380,2,31,45,60,90,0.54,0.3,0.16,45,0.54,0.13,1,4,1,1,1,1,3,8,1,0,1,0
101,2,11,20,45,70,0.41,0.35,0.24,45,0.35,0.699,7,1,1,6,1,1,7,1,1,0,1,0
302,4,26,15,50,75,0.24,0.4,0.36,50,0.4,0.658,5,3,2,7,1,1,1,5,1,0,0,1
368,2,12,20,45,70,0.4,0.34,0.26,70,0.26,0.281,6,2,1,2,1,1,6,4,1,0,1,0
376,2,23,20,60,90,0.34,0.22,0.44,60,0.22,0.38,9,1,1,8,1,1,7,1,1,0,1,0
363,2,43,10,50,75,0.55,0.28,0.17,10,0.55,0.305,1,8,6,3,8,1,1,9,1,0,1,0
326,2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.549,6,4,4,7,2,2,6,3,1,0,1,0
312,2,24,20,60,90,0.33,0.2,0.47,90,0.47,0.093,9,1,1,9,1,1,9,1,1,0,1,0
362,2,39,20,50,90,0.32,0.18,0.5,90,0.5,0.307,7,1,1,5,1,1,9,4,1,0,1,0
249,4,28,40,65,100,0.36,0.4,0.24,40,0.36,0.856,2,6,6,4,2,1,1,9,1,0,0,1
307,2,45,10,50,75,0.6,0.24,0.16,75,0.16,0.949,9,1,1,8,1,1,7,1,1,0,1,0
254,4,10,20,45,70,0.43,0.39,0.18,20,0.43,0.038,6,4,3,2,2,1,2,4,1,0,0,1
351,2,38,20,50,90,0.3,0.18,0.52,50,0.18,0.506,6,3,1,8,1,1,7,1,1,0,1,0
350,2,15,30,50,95,0.3,0.3,0.4,95,0.4,0.951,9,1,1,9,1,1,1,1,1,0,1,0
200,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.923,9,3,1,4,1,1,6,2,1,0,1,0
205,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.536,5,3,3,5,2,1,5,4,1,0,0,1
217,2,12,20,45,70,0.4,0.34,0.26,70,0.26,0.267,9,1,1,6,1,1,9,1,1,0,1,0
227,4,3,0,30,60,0.41,0.37,0.22,60,0.22,0.427,8,1,1,7,1,1,8,1,1,0,0,1
292,2,11,20,45,70,0.41,0.35,0.24,45,0.35,0.283,6,1,1,7,1,1,4,1,1,0,1,0
275,4,42,0,40,95,0.26,0.42,0.32,95,0.32,0.102,8,1,1,5,1,1,4,1,1,0,0,1
237,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.175,4,1,1,3,1,1,4,1,1,0,0,1
381,2,27,15,50,75,0.25,0.38,0.37,75,0.37,0.582,9,1,1,9,1,1,9,1,1,0,1,0
216,4,12,20,45,70,0.4,0.34,0.26,70,0.26,0.998,8,1,1,8,1,1,7,1,1,0,0,1
253,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.977,8,2,2,1,3,1,7,2,1,0,1,0
287,2,26,15,50,75,0.24,0.4,0.36,50,0.4,0.418,7,2,1,3,1,1,6,2,1,0,1,0
343,2,7,15,70,80,0.47,0.28,0.25,15,0.47,0.2,6,3,2,1,1,1,4,6,1,0,1,0
345,4,6,10,35,75,0.5,0.32,0.18,75,0.18,0.431,9,1,1,8,1,1,1,1,1,0,0,1
202,4,22,20,60,90,0.32,0.16,0.52,20,0.32,0.223,4,3,3,3,3,1,5,1,1,0,0,1
324,4,17,25,60,100,0.42,0.38,0.2,60,0.38,0.673,6,3,1,4,1,1,6,4,1,0,0,1
223,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.325,7,1,1,6,1,1,5,1,1,0,0,1
244,4,23,20,60,90,0.34,0.22,0.44,60,0.22,0.43,6,2,2,5,2,1,4,2,1,0,0,1
12,4,45,10,50,75,0.6,0.24,0.16,75,0.16,0.964,8,1,1,8,1,1,8,1,1,0,0,1
199,4,17,25,60,100,0.42,0.38,0.2,60,0.38,0,7,2,2,6,2,1,7,2,1,0,0,1
322,2,7,15,70,80,0.47,0.28,0.25,15,0.47,0.018,3,6,5,2,4,1,2,9,1,0,1,0
256,4,21,25,45,80,0.3,0.3,0.4,80,0.4,0.7,9,1,1,7,1,1,7,1,1,0,0,1
386,2,29,40,65,100,0.38,0.34,0.28,65,0.34,0.022,6,4,1,3,1,1,1,1,1,0,1,0
210,4,22,20,60,90,0.32,0.16,0.52,20,0.32,0.162,6,3,1,5,3,1,4,6,1,0,0,1
246,2,29,40,65,100,0.38,0.34,0.28,65,0.34,0.072,7,3,3,2,1,4,4,3,1,0,1,0
373,4,16,25,60,100,0.45,0.37,0.18,25,0.45,0.254,5,5,6,2,3,1,2,5,1,0,0,1
225,4,19,25,45,80,0.31,0.32,0.37,25,0.31,0.094,4,4,2,4,3,2,4,3,1,0,0,1
383,4,20,25,45,80,0.26,0.32,0.42,45,0.32,0.921,5,3,2,6,2,3,5,2,1,0,0,1
230,2,7,15,70,80,0.47,0.28,0.25,15,0.47,0.603,2,8,8,4,3,1,2,8,1,0,1,0
70,2,24,20,60,90,0.33,0.2,0.47,90,0.47,0.957,9,1,1,5,1,1,6,1,1,0,1,0
371,2,35,30,50,90,0.41,0.24,0.35,50,0.24,0.151,6,3,2,2,1,1,6,4,1,0,1,0
260,4,12,20,45,70,0.4,0.34,0.26,70,0.26,0.874,9,1,1,8,1,1,8,1,1,0,0,1
367,4,18,25,60,100,0.43,0.35,0.22,100,0.22,0.063,9,1,1,9,1,1,1,1,1,0,0,1
270,4,37,20,50,90,0.28,0.19,0.53,20,0.28,0.058,4,7,6,7,4,1,3,7,1,0,0,1
273,2,33,45,60,90,0.5,0.3,0.2,90,0.2,0.399,9,1,1,9,1,1,1,1,1,0,1,0
278,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.638,7,3,2,2,1,1,7,4,1,0,0,1
243,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.221,5,1,1,4,1,1,3,4,1,0,1,0
304,2,40,0,40,95,0.27,0.38,0.35,0,0.27,0.242,2,7,6,4,7,3,2,7,1,0,1,0
259,4,13,30,50,95,0.31,0.25,0.44,30,0.31,0.743,7,6,4,8,4,2,3,7,1,0,0,1
298,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.143,9,1,1,3,1,1,7,1,1,0,1,0
235,4,7,15,70,80,0.47,0.28,0.25,15,0.47,0.704,1,4,5,5,5,1,1,5,1,0,0,1
229,2,32,45,60,90,0.52,0.29,0.19,60,0.29,0.263,8,2,2,7,2,2,2,2,1,0,1,0
274,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.68,7,2,1,6,1,1,7,4,1,0,1,0
354,4,4,10,35,75,0.5,0.31,0.19,10,0.5,0.043,3,6,5,5,6,3,5,6,1,0,0,1
315,4,13,30,50,95,0.31,0.25,0.44,30,0.31,0.316,3,7,5,3,5,2,5,7,1,0,0,1
250,4,34,30,50,90,0.43,0.23,0.34,30,0.43,0.408,7,4,2,1,1,1,6,5,1,0,0,1
264,2,11,20,45,70,0.41,0.35,0.24,45,0.35,0.352,7,1,1,6,1,1,1,1,1,0,1,0
291,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.011,5,3,1,3,1,1,3,2,1,0,0,1
309,2,35,30,50,90,0.41,0.24,0.35,50,0.24,0.688,7,1,1,5,1,1,4,1,1,0,1,0
211,2,12,20,45,70,0.4,0.34,0.26,70,0.26,0.594,9,1,1,7,1,1,9,1,1,0,1,0
378,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.189,5,2,1,2,1,1,3,3,1,0,0,1
34,2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.592,9,1,1,9,1,1,1,1,1,0,1,0
252,2,36,30,50,90,0.39,0.25,0.36,90,0.36,0.004,9,1,2,8,2,1,2,1,1,0,1,0
340,4,50,50,75,90,0.32,0.5,0.18,75,0.5,0.592,7,1,1,1,1,1,9,3,1,0,0,1
280,4,36,30,50,90,0.39,0.25,0.36,90,0.36,0.47,9,1,1,3,1,1,1,1,1,0,0,1
330,2,21,25,45,80,0.3,0.3,0.4,80,0.4,0.751,8,2,2,5,1,1,1,1,1,0,1,0
204,2,3,0,30,60,0.41,0.37,0.22,60,0.22,0.071,9,1,1,8,1,1,8,1,1,0,1,0
201,4,31,45,60,90,0.54,0.3,0.16,45,0.54,0.566,3,4,3,3,4,2,3,4,1,0,0,1
79,4,48,55,70,85,0.25,0.52,0.23,85,0.23,0.957,9,1,1,7,1,1,9,1,1,0,0,1
207,2,26,15,50,75,0.24,0.4,0.36,50,0.4,0.626,5,5,1,9,1,1,5,5,1,0,1,0
220,2,37,20,50,90,0.28,0.19,0.53,20,0.28,0.722,5,1,1,5,1,1,3,2,1,0,1,0
360,2,8,15,70,80,0.49,0.27,0.24,70,0.27,0.027,8,2,1,7,1,1,9,1,1,0,1,0
341,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.14,8,1,1,7,1,1,8,1,1,0,1,0
372,2,44,10,50,75,0.58,0.24,0.18,50,0.24,0.722,7,2,2,4,1,1,1,1,1,0,1,0
306,2,6,10,35,75,0.5,0.32,0.18,75,0.18,0.279,9,1,1,9,1,1,9,1,1,0,1,0
321,4,16,25,60,100,0.45,0.37,0.18,25,0.45,0.31,3,5,5,4,6,1,2,7,1,0,0,1
267,2,19,25,45,80,0.31,0.32,0.37,25,0.31,0.822,4,5,1,3,1,1,5,6,1,0,1,0
224,4,43,10,50,75,0.55,0.28,0.17,10,0.55,0.387,2,8,7,4,5,2,2,7,1,0,0,1
234,4,18,25,60,100,0.43,0.35,0.22,100,0.22,0.429,9,1,1,7,1,1,9,1,1,0,0,1
297,4,15,30,50,95,0.3,0.3,0.4,95,0.4,0.823,9,1,1,7,1,1,8,1,1,0,0,1
272,2,44,10,50,75,0.58,0.24,0.18,50,0.24,0.642,8,1,1,7,1,1,8,1,1,0,1,0
305,2,36,30,50,90,0.39,0.25,0.36,90,0.36,0.207,8,1,1,6,1,1,8,1,1,0,1,0
245,4,25,15,50,75,0.21,0.36,0.43,15,0.21,0.184,6,7,6,7,7,7,7,7,1,0,0,1
347,4,28,40,65,100,0.36,0.4,0.24,40,0.36,0.133,4,4,3,5,6,1,3,5,1,0,0,1
221,4,45,10,50,75,0.6,0.24,0.16,75,0.16,0.618,9,1,1,9,1,1,9,1,1,0,0,1
257,4,43,10,50,75,0.55,0.28,0.17,10,0.55,0.188,5,1,1,5,1,1,5,1,1,0,0,1
268,2,21,25,45,80,0.3,0.3,0.4,80,0.4,0.112,9,1,1,8,1,1,8,1,1,0,1,0
247,4,4,10,35,75,0.5,0.31,0.19,10,0.5,0.689,4,1,2,3,1,1,4,4,1,0,0,1
325,4,35,30,50,90,0.41,0.24,0.35,50,0.24,0.329,8,2,2,5,1,1,7,1,1,0,0,1
215,2,42,0,40,95,0.26,0.42,0.32,95,0.32,0.737,9,1,1,6,1,1,6,1,1,0,1,0
338,4,43,10,50,75,0.55,0.28,0.17,10,0.55,0.025,4,4,1,4,1,1,1,5,1,0,0,1
271,4,40,0,40,95,0.27,0.38,0.35,0,0.27,0.847,1,9,7,7,8,1,8,7,1,0,0,1
265,4,22,20,60,90,0.32,0.16,0.52,20,0.32,0.656,2,7,7,7,4,3,3,7,1,0,0,1
335,4,10,20,45,70,0.43,0.39,0.18,20,0.43,0.383,5,5,8,5,5,6,5,6,1,0,0,1
303,4,37,20,50,90,0.28,0.19,0.53,20,0.28,0.475,2,7,7,7,8,1,2,8,1,0,0,1
248,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.877,6,5,5,6,5,5,5,7,1,0,0,1
281,4,33,45,60,90,0.5,0.3,0.2,90,0.2,0.552,7,5,3,3,3,3,3,7,1,0,0,1
228,4,38,20,50,90,0.3,0.18,0.52,50,0.18,0.029,6,2,1,6,1,1,6,3,1,0,0,1
42,2,27,15,50,75,0.25,0.38,0.37,75,0.37,0.085,5,1,1,1,1,1,4,5,1,0,1,0
336,4,28,40,65,100,0.36,0.4,0.24,40,0.36,0.947,3,5,1,6,1,1,3,8,1,0,0,1
290,4,18,25,60,100,0.43,0.35,0.22,100,0.22,0.301,8,2,1,6,1,1,8,1,1,0,0,1
353,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.054,5,1,2,4,1,1,2,2,1,0,1,0
384,2,7,15,70,80,0.47,0.28,0.25,15,0.47,0.869,4,1,1,3,1,1,5,2,1,0,1,0
208,4,39,20,50,90,0.32,0.18,0.5,90,0.5,0.74,9,1,1,7,1,1,9,1,1,0,0,1
236,4,8,15,70,80,0.49,0.27,0.24,70,0.27,0.705,3,6,6,4,4,1,3,9,1,0,0,1
8,2,41,0,40,95,0.27,0.4,0.33,40,0.4,0.586,5,3,1,3,1,1,5,5,1,0,1,0
375,2,25,15,50,75,0.21,0.36,0.43,15,0.21,0.424,2,5,5,7,1,1,1,9,1,0,1,0
286,2,22,20,60,90,0.32,0.16,0.52,20,0.32,0.67,3,5,1,5,1,1,3,6,1,0,1,0
222,4,31,45,60,90,0.54,0.3,0.16,45,0.54,0.035,5,4,3,3,1,1,2,8,1,0,0,1
313,4,40,0,40,95,0.27,0.38,0.35,0,0.27,0.656,1,9,8,3,6,1,1,9,1,0,0,1
258,2,28,40,65,100,0.36,0.4,0.24,40,0.36,0.06,2,2,2,3,1,1,4,1,1,0,1,0
342,2,39,20,50,90,0.32,0.18,0.5,90,0.5,0.808,8,1,1,3,1,1,8,1,1,0,1,0
318,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.948,7,1,1,7,2,1,7,2,1,0,0,1
334,2,44,10,50,75,0.58,0.24,0.18,50,0.24,0.839,7,2,1,6,2,1,7,2,1,0,1,0
293,4,25,15,50,75,0.21,0.36,0.43,15,0.21,0.44,1,6,3,1,2,1,3,8,1,0,0,1
203,4,45,10,50,75,0.6,0.24,0.16,75,0.16,0.592,9,1,1,9,1,1,9,1,1,0,0,1
239,4,33,45,60,90,0.5,0.3,0.2,90,0.2,0.772,8,1,1,4,1,1,7,1,1,0,0,1
333,4,40,0,40,95,0.27,0.38,0.35,0,0.27,0.235,1,7,3,8,1,1,1,9,1,0,0,1
233,2,16,25,60,100,0.45,0.37,0.18,25,0.45,0.022,6,1,1,2,1,1,9,1,1,0,1,0
379,4,15,30,50,95,0.3,0.3,0.4,95,0.4,0.502,3,1,1,3,4,1,3,6,1,0,0,1
288,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.847,9,1,1,1,1,1,1,1,1,0,1,0
349,4,38,20,50,90,0.3,0.18,0.52,50,0.18,0.926,2,7,6,5,6,1,4,7,1,0,0,1
317,2,44,10,50,75,0.58,0.24,0.18,50,0.24,0.252,8,2,2,8,2,2,8,2,1,0,1,0
214,2,35,30,50,90,0.41,0.24,0.35,50,0.24,0.147,4,2,1,3,1,1,3,2,1,0,1,0
382,4,6,10,35,75,0.5,0.32,0.18,75,0.18,0.303,1,9,5,5,9,5,1,9,1,0,0,1
310,2,7,15,70,80,0.47,0.28,0.25,15,0.47,0.43,4,4,2,1,5,1,2,6,1,0,1,0
240,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.502,9,1,1,7,1,1,1,1,1,0,0,1
231,4,46,55,70,85,0.26,0.53,0.21,55,0.26,0.017,9,1,9,9,1,1,9,1,1,0,0,1
366,2,15,30,50,95,0.3,0.3,0.4,95,0.4,0.935,9,1,1,6,1,1,9,1,1,0,1,0
300,2,4,10,35,75,0.5,0.31,0.19,10,0.5,0.651,1,9,9,4,9,9,1,9,1,0,1,0
2,2,16,25,60,100,0.45,0.37,0.18,25,0.45,0.999,4,3,5,3,6,2,4,7,1,0,1,0
176,2,36,30,50,90,0.39,0.25,0.36,90,0.36,0.745,9,1,1,9,1,1,1,1,1,0,1,0
377,2,44,10,50,75,0.58,0.24,0.18,50,0.24,0.084,9,1,1,9,1,1,9,1,1,0,1,0
365,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.062,8,1,1,5,1,1,7,2,1,0,0,1
251,4,2,0,30,60,0.42,0.31,0.27,30,0.31,0.463,1,8,7,5,7,2,1,8,1,0,0,1
276,2,22,20,60,90,0.32,0.16,0.52,20,0.32,0.67,5,4,2,3,1,1,3,7,1,0,1,0
282,4,9,15,70,80,0.45,0.29,0.26,80,0.26,0.621,9,1,1,7,1,1,1,1,1,0,0,1
355,4,26,15,50,75,0.24,0.4,0.36,50,0.4,0.904,7,1,1,5,1,1,7,1,1,0,0,1
308,4,13,30,50,95,0.31,0.25,0.44,30,0.31,0.606,6,3,2,5,1,1,7,3,1,0,0,1
255,4,37,20,50,90,0.28,0.19,0.53,20,0.28,0.454,2,8,8,4,8,2,3,8,1,0,0,1
364,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.649,7,2,1,5,1,1,5,3,1,0,1,0
262,4,34,30,50,90,0.43,0.23,0.34,30,0.43,0.453,3,4,2,2,1,1,3,7,1,0,0,1
327,2,7,15,70,80,0.47,0.28,0.25,15,0.47,0.822,5,6,1,2,1,1,3,5,1,0,1,0
314,2,50,50,75,90,0.32,0.5,0.18,75,0.5,0.332,7,2,1,1,1,1,7,3,1,0,1,0
357,2,6,10,35,75,0.5,0.32,0.18,75,0.18,0.809,9,1,1,9,1,1,1,1,1,0,1,0
279,4,22,20,60,90,0.32,0.16,0.52,20,0.32,0.8,4,6,1,4,1,1,1,6,1,0,0,1
226,4,23,20,60,90,0.34,0.22,0.44,60,0.22,0.971,6,2,2,6,3,2,7,5,1,0,0,1
301,2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.096,9,1,1,8,1,1,9,1,1,0,1,0
277,2,34,30,50,90,0.43,0.23,0.34,30,0.43,0.926,4,1,3,2,2,1,4,2,1,0,1,0
218,4,13,30,50,95,0.31,0.25,0.44,30,0.31,0.44,6,4,3,4,2,1,5,4,1,0,0,1
299,4,19,25,45,80,0.31,0.32,0.37,25,0.31,0.735,6,1,1,5,1,1,5,1,1,0,0,1
388,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.512,3,6,1,1,1,1,3,6,1,0,1,0
339,4,14,30,50,95,0.33,0.29,0.38,50,0.29,0.929,8,1,1,8,1,1,5,5,1,0,0,1
344,4,36,30,50,90,0.39,0.25,0.36,90,0.36,0.115,1,9,1,5,9,1,1,9,1,0,0,1
374,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.88,6,2,1,1,1,1,7,2,1,0,0,1
385,2,10,20,45,70,0.43,0.39,0.18,20,0.43,0.603,5,6,1,5,1,1,5,5,1,0,1,0
369,4,40,0,40,95,0.27,0.38,0.35,0,0.27,0.429,1,8,4,4,7,1,1,9,1,0,0,1
241,4,29,40,65,100,0.38,0.34,0.28,65,0.34,0.397,1,7,7,5,8,1,5,9,1,0,0,1
316,2,7,15,70,80,0.47,0.28,0.25,15,0.47,0.826,9,1,1,1,1,1,9,1,1,0,1,0
296,4,32,45,60,90,0.52,0.29,0.19,60,0.29,0.026,5,2,2,5,2,2,2,2,1,0,0,1
285,2,6,10,35,75,0.5,0.32,0.18,75,0.18,0.634,9,1,1,7,1,1,1,1,1,0,1,0
295,2,28,40,65,100,0.36,0.4,0.24,40,0.36,0.864,3,3,1,1,1,1,3,4,1,0,1,0
209,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.545,5,4,5,3,3,3,5,5,1,0,0,1
323,2,46,55,70,85,0.26,0.53,0.21,55,0.26,0.883,4,6,1,7,1,1,1,5,1,0,1,0
358,4,36,30,50,90,0.39,0.25,0.36,90,0.36,0.623,6,3,1,1,1,1,6,3,1,0,0,1
232,2,31,45,60,90,0.54,0.3,0.16,45,0.54,0.56,3,6,1,2,1,1,3,3,1,0,1,0
320,2,21,25,45,80,0.3,0.3,0.4,80,0.4,0.572,8,2,2,7,2,2,6,2,1,0,1,0
213,2,10,20,45,70,0.43,0.39,0.18,20,0.43,0.651,6,3,2,2,1,2,5,3,1,0,1,0
387,2,13,30,50,95,0.31,0.25,0.44,30,0.31,0.127,8,1,1,7,1,1,9,1,1,0,1,0
283,2,12,20,45,70,0.4,0.34,0.26,70,0.26,0.501,9,1,1,7,1,1,9,1,1,0,1,0
219,4,43,10,50,75,0.55,0.28,0.17,10,0.55,0.222,4,7,5,7,8,7,8,8,1,0,0,1
284,4,10,20,45,70,0.43,0.39,0.18,20,0.43,0.611,3,5,4,4,3,4,3,6,1,0,0,1
212,4,4,10,35,75,0.5,0.31,0.19,10,0.5,0.475,4,1,1,3,1,1,4,8,1,0,0,1
346,2,42,0,40,95,0.26,0.42,0.32,95,0.32,0.01,1,9,9,9,1,1,1,9,1,0,1,0
361,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.982,5,4,5,5,4,3,4,5,1,0,1,0
370,2,25,15,50,75,0.21,0.36,0.43,15,0.21,0.118,2,7,6,7,6,6,6,9,1,0,1,0
356,2,44,10,50,75,0.58,0.24,0.18,50,0.24,0.036,3,4,3,6,4,5,3,3,1,0,1,0
242,4,16,25,60,100,0.45,0.37,0.18,25,0.45,0.427,7,3,1,1,2,1,7,3,1,0,0,1
328,4,37,20,50,90,0.28,0.19,0.53,20,0.28,0.665,1,8,5,5,5,2,1,9,1,0,0,1
266,2,10,20,45,70,0.43,0.39,0.18,20,0.43,0.705,7,1,1,6,1,1,7,4,1,0,1,0
269,2,21,25,45,80,0.3,0.3,0.4,80,0.4,0.291,9,1,1,7,1,1,9,1,1,0,1,0
319,2,32,45,60,90,0.52,0.29,0.19,60,0.29,0.348,6,2,2,4,1,1,6,2,1,0,1,0
206,4,33,45,60,90,0.5,0.3,0.2,90,0.2,0.732,9,1,1,9,1,1,9,1,1,0,0,1
337,2,15,30,50,95,0.3,0.3,0.4,95,0.4,0.675,9,1,1,9,1,1,1,1,1,0,1,0
128,4,42,0,40,95,0.26,0.42,0.32,95,0.32,0.21,9,1,1,8,1,1,9,1,1,0,0,1
359,4,27,15,50,75,0.25,0.38,0.37,75,0.37,0.358,9,1,1,9,1,1,9,1,1,0,0,1
329,2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.449,8,1,1,2,1,1,9,2,1,0,1,0
352,2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.821,9,1,1,3,1,1,1,1,1,0,1,0
238,2,23,20,60,90,0.34,0.22,0.44,60,0.22,0.429,4,6,7,7,4,3,5,4,1,0,1,0
263,2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.648,9,1,1,9,1,1,9,1,1,0,1,0
294,4,24,20,60,90,0.33,0.2,0.47,90,0.47,0.106,3,4,3,6,2,1,2,7,1,0,0,1
348,4,37,20,50,90,0.28,0.19,0.53,20,0.28,0.596,2,7,8,7,5,1,2,9,1,0,0,1
331,2,31,45,60,90,0.54,0.3,0.16,45,0.54,0.049,4,9,2,1,4,1,3,9,1,0,1,0
289,2,39,20,50,90,0.32,0.18,0.5,90,0.5,0.568,7,1,1,6,1,1,8,1,1,0,1,0
332,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.462,7,5,4,5,7,7,2,7,1,0,0,1
311,4,7,15,70,80,0.47,0.28,0.25,15,0.47,0.805,1,1,1,1,1,1,6,6,1,0,0,1
261,2,11,20,45,70,0.41,0.35,0.24,45,0.35,0.816,5,3,3,4,2,1,2,4,1,0,1,0
380,2,38,20,50,90,0.3,0.18,0.52,50,0.18,0.753,4,1,1,9,1,1,7,3,1,0,1,0
101,2,14,30,50,95,0.33,0.29,0.38,50,0.29,0.4,7,1,1,6,1,1,7,1,1,0,1,0
302,4,34,30,50,90,0.43,0.23,0.34,30,0.43,0.285,5,3,1,7,1,1,1,6,1,0,0,1
368,2,45,10,50,75,0.6,0.24,0.16,75,0.16,0.536,4,3,1,2,1,1,4,4,1,0,1,0
376,2,1,0,30,60,0.38,0.36,0.26,0,0.38,0.33,1,9,1,5,2,1,1,9,1,0,1,0
363,2,23,20,60,90,0.34,0.22,0.44,60,0.22,0.628,7,2,4,7,8,1,4,6,1,0,1,0
326,2,19,25,45,80,0.31,0.32,0.37,25,0.31,0.039,4,6,4,6,4,2,4,7,1,0,1,0
312,2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.189,9,1,1,9,1,1,9,1,1,0,1,0
362,2,33,45,60,90,0.5,0.3,0.2,90,0.2,0.276,7,1,1,1,1,1,9,2,1,0,1,0
249,4,39,20,50,90,0.32,0.18,0.5,90,0.5,0.475,9,1,1,2,1,1,9,1,1,0,0,1
307,2,2,0,30,60,0.42,0.31,0.27,30,0.31,0.062,6,2,2,6,1,1,6,3,1,0,1,0
254,4,23,20,60,90,0.34,0.22,0.44,60,0.22,0.282,3,3,4,7,2,1,4,3,1,0,0,1
351,2,34,30,50,90,0.43,0.23,0.34,30,0.43,0.951,4,7,3,2,4,1,3,6,1,0,1,0
350,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.219,9,1,1,9,1,1,1,1,1,0,1,0
200,2,15,30,50,95,0.3,0.3,0.4,95,0.4,0.114,9,1,1,4,1,1,9,1,1,0,1,0
205,4,38,20,50,90,0.3,0.18,0.52,50,0.18,0.758,3,5,5,8,2,1,4,8,1,0,0,1
217,2,22,20,60,90,0.32,0.16,0.52,20,0.32,0.209,1,9,8,5,8,1,1,9,1,0,1,0
227,4,11,20,45,70,0.41,0.35,0.24,45,0.35,0.507,6,1,1,6,1,1,7,1,1,0,0,1
292,2,22,20,60,90,0.32,0.16,0.52,20,0.32,0.577,4,1,1,5,1,1,4,1,1,0,1,0
